"family_name","species","category"
"FABACEAE","Senegalia kallunkiae","NT"
"FABACEAE","Senegalia parviceps","DD"
"FABACEAE","Senna angulata","LC"
"FABACEAE","Senna paradictyon","LC"
"FABACEAE","Stryphnodendron adstringens","LC"
"FABACEAE","Stylosanthes nunoi","DD"
"FABACEAE","Swartzia acutifolia","LC"
"FABACEAE","Swartzia flaemingii","LC"
"FABACEAE","Swartzia glazioviana","VU"
"FABACEAE","Swartzia linharensis","VU"
"FABACEAE","Swartzia pickelii","LC"
"FABACEAE","Swartzia simplex","LC"
"FABACEAE","Tachigali beaurepairei","VU"
"FABACEAE","Tachigali densiflora","LC"
"FABACEAE","Tachigali denudata","NT"
"FABACEAE","Tachigali hypoleuca","DD"
"FABACEAE","Tachigali pilgeriana","NT"
"FABACEAE","Tachigali rugosa","NT"
"FABACEAE","Tachigali spathulipetala","VU"
"FABACEAE","Tephrosia sessiliflora","LC"
"FABACEAE","Trifolium argentinense","DD"
"FABACEAE","Vicia pampicola","CR"
"FABACEAE","Vicia tephrosoides","DD"
"FABACEAE","Vigna firmula","LC"
"FABACEAE","Vouacapoua americana","EN"
"FABACEAE","Zollernia glabra","LC"
"FABACEAE","Zollernia magnifica","VU"
"FABACEAE","Zollernia modesta","NT"
"FABACEAE","Zornia acauensis","DD"
"FABACEAE","Zornia glaziovii","CR"
"FABACEAE","Zornia mitziana","DD"
"FABACEAE","Zornia subsessilis","EN"
"FABACEAE","Zygia racemosa","LC"
